15098,-2
15102,-2
15106,-2
16101,-2
16099,-2
16097,-2
16095,-2
16093,-2
16092,-2
16090,-2
16088,-2
16086,-2
16084,-2
16082,-2
16080,-2
16078,-2
16076,-2
16074,-2
16072,-2
16070,-2
16068,-2
16066,-2
16064,-2
16062,-2
16060,-2
16058,-2
16056,-2
16054,-2
16052,-2
16049,-2
16048,-2
16045,-2
16043,-2
16041,-2
16039,-2
11540,-2
11532,-2
11526,-2
11518,-2
11511,-2
11503,-2
11497,-2
11489,-2
11481,-2
11474,-2
11466,-2
11460,-2
11452,-2
11445,-2
11437,-2
11430,-2
11423,-2
11416,-2
11408,-2
11400,-2
11393,-2
11385,-2
11379,-2
11371,-2
11364,-2
11356,-2
11349,-2
11341,-2
11333,-2
11326,-2
11318,-2
11312,-2
2905,-2
2896,-2
2885,-2
2876,-2
2865,-2
2856,-2
2845,-2
2834,-2
2825,-2
2814,-2
2805,-2
2794,-2
2785,-2
2774,-2
2765,-2
2754,-2
2745,-2
2734,-2
2723,-2
2714,-2
2703,-2
2693,-2
2683,-2
2673,-2
2662,-2
2653,-2
2642,-2
2631,-2
2622,-2
2611,-2
2602,-2
2591,-2
-6753,-2
-6763,-2
-6772,-2
-6782,-2
-6791,-2
-6801,-2
-6811,-2
-6819,-2
-6829,-2
-6838,-2
-6848,-2
-6856,-2
-6866,-2
-6875,-2
-6885,-2
-6895,-2
-6903,-2
-6913,-2
-6922,-2
-6932,-2
-6940,-2
-6950,-2
-6959,-2
-6969,-2
-6977,-2
-6987,-2
-6997,-2
-7006,-2
-7016,-2
-7024,-2
-7034,-2
-7043,-2
-14030,-2
-14035,-2
-14040,-2
-14045,-2
-14051,-2
-14057,-2
-14061,-2
-14067,-2
-14072,-2
-14078,-2
-14082,-2
-14088,-2
-14093,-2
-14098,-2
-14104,-2
-14109,-2
-14114,-2
-14119,-2
-14125,-2
-14130,-2
-14135,-2
-14140,-2
-14145,-2
-14150,-2
-14156,-2
-14161,-2
-14166,-2
-14172,-2
-14176,-2
-14182,-2
-14186,-2
-14192,-2
-16354,-3
-16353,-3
-16353,-3
-16352,-3
-16351,-3
-16351,-3
-16350,-3
-16350,-3
-16349,-3
-16348,-3
-16347,-3
-16347,-3
-16346,-3
-16345,-3
-16345,-3
-16344,-3
-16343,-3
-16343,-3
-16342,-3
-16341,-3
-16340,-3
-16340,-3
-16339,-3
-16338,-3
-16337,-3
-16336,-3
-16336,-3
-16335,-3
-16334,-3
-16333,-3
-16332,-3
-16332,-3
-12906,-3
-12900,-3
-12894,-3
-12887,-3
-12881,-3
-12874,-3
-12868,-3
-12861,-3
-12856,-3
-12849,-3
-12843,-3
-12836,-3
-12829,-3
-12823,-3
-12817,-3
-12811,-3
-12804,-3
-12798,-3
-12791,-3
-12785,-3
-12778,-3
-12771,-3
-12766,-3
-12759,-3
-12753,-3
-12746,-3
-12740,-3
-12733,-3
-12727,-3
-12720,-3
-12714,-3
-12707,-3
-4904,-3
-4893,-3
-4883,-3
-4874,-3
-4863,-3
-4854,-3
-4844,-3
-4835,-3
-4824,-3
-4815,-3
-4805,-3
-4794,-3
-4785,-3
-4775,-3
-4766,-3
-4755,-3
-4746,-3
-4736,-3
-4727,-3
-4716,-3
-4706,-3
-4697,-3
-4686,-3
-4677,-3
-4667,-3
-4657,-3
-4647,-3
-4638,-3
-4627,-3
-4617,-3
-4608,-3
-4597,-3
4830,-3
4841,-3
4850,-3
4860,-3
4869,-3
4880,-3
4889,-3
4899,-3
4908,-3
4919,-3
4929,-3
4938,-3
4949,-3
4958,-3
4968,-3
4977,-3
4988,-3
4997,-3
5007,-3
5018,-3
5027,-3
5037,-3
5046,-3
5057,-3
5065,-3
5076,-3
5085,-3
5095,-3
5106,-3
5115,-3
5125,-3
5134,-3
12860,-3
12865,-3
12872,-3
12878,-3
12885,-3
12891,-3
12897,-3
12903,-3
12910,-3
12917,-3
12923,-3
12929,-3
12935,-3
12942,-3
12948,-3
12954,-3
12960,-3
12967,-3
12974,-3
12979,-3
12986,-3
12992,-3
12998,-3
13004,-3
13011,-3
13017,-3
13023,-3
13030,-3
13036,-3
13042,-3
13048,-3
13055,-3
16349,-3
16350,-3
16351,-3
16351,-3
16352,-3
16353,-3
16353,-3
16354,-3
16354,-3
16355,-3
16356,-3
16356,-3
16357,-3
16357,-3
16358,-3
16359,-3
16359,-3
16360,-3
16360,-3
16361,-3
16361,-3
16362,-3
16362,-3
16363,-3
16363,-3
16364,-3
16365,-3
16365,-3
16366,-3
16366,-3
16366,-3
16367,-3
14069,-3
14064,-3
14058,-3
14053,-3
14048,-3
14043,-3
14037,-3
14032,-3
14027,-3
14021,-3
14016,-3
14010,-3
14006,-3
14000,-3
13995,-3
13989,-3
13984,-3
13979,-3
13973,-3
13968,-3
13962,-3
13957,-3
13951,-3
13947,-3
13941,-3
13935,-3
13930,-3
13924,-3
13919,-3
13913,-3
13908,-3
13903,-3
6823,-4
6813,-4
6805,-4
6795,-4
6786,-4
6776,-4
6766,-4
6758,-4
6748,-4
6739,-4
6729,-4
6721,-4
6710,-4
6702,-4
6692,-4
6682,-4
6673,-4
6663,-4
6655,-4
6644,-4
6636,-4
6626,-4
6617,-4
6607,-4
6597,-4
6588,-4
6578,-4
6570,-4
6560,-4
6551,-4
6541,-4
6532,-4
-2831,-4
-2840,-4
-2851,-4
-2861,-4
-2871,-4
-2882,-4
-2892,-4
-2902,-4
-2912,-4
-2922,-4
-2932,-4
-2943,-4
-2952,-4
-2963,-4
-2973,-4
-2983,-4
-2994,-4
-3003,-4
-3014,-4
-3023,-4
-3034,-4
-3043,-4
-3054,-4
-3065,-4
-3074,-4
-3085,-4
-3094,-4
-3105,-4
-3114,-4
-3125,-4
-3134,-4
-3145,-4
-11485,-4
-11493,-4
-11500,-4
-11508,-4
-11516,-4
-11522,-4
-11530,-4
-11537,-4
-11545,-4
-11551,-4
-11559,-4
-11566,-4
-11574,-4
-11581,-4
-11588,-4
-11596,-4
-11602,-4
-11610,-4
-11617,-4
-11625,-4
-11631,-4
-11639,-4
-11647,-4
-11653,-4
-11661,-4
-11668,-4
-11675,-4
-11682,-4
-11690,-4
-11696,-4
-11704,-4
-11712,-4
-16087,-5
-16089,-5
-16091,-5
-16093,-5
-16095,-5
-16097,-5
-16098,-5
-16100,-5
-16102,-5
-16104,-5
-16106,-5
-16108,-5
-16110,-5
-16112,-5
-16114,-5
-16115,-5
-16117,-5
-16119,-5
-16121,-5
-16123,-5
-16125,-5
-16127,-5
-16128,-5
-16130,-5
-16132,-5
-16134,-5
-16135,-5
-16137,-5
-16139,-5
-16141,-5
-16143,-5
-16144,-5
-15010,-5
-15006,-5
-15002,-5
-14998,-5
-14993,-5
-14990,-5
-14985,-5
-14981,-5
-14977,-5
-14973,-5
-14969,-5
-14964,-5
-14960,-5
-14956,-5
-14952,-5
-14947,-5
-14944,-5
-14939,-5
-14935,-5
-14931,-5
-14926,-5
-14922,-5
-14918,-5
-14914,-5
-14909,-5
-14905,-5
-14901,-5
-14897,-5
-14892,-5
-14888,-5
-14884,-5
-14879,-5
-8636,-5
-8626,-5
-8618,-5
-8609,-5
-8601,-5
-8592,-5
-8584,-5
-8574,-5
-8565,-5
-8557,-5
-8547,-5
-8539,-5
-8530,-5
-8522,-5
-8512,-5
-8504,-5
-8495,-5
-8487,-5
-8478,-5
-8468,-5
-8460,-5
-8451,-5
-8443,-5
-8433,-5
-8425,-5
-8416,-5
-8408,-5
-8398,-5
-8389,-5
-8381,-5
-8371,-5
-8363,-5
787,-6
797,-6
808,-6
817,-6
828,-6
838,-6
849,-6
860,-6
869,-6
880,-6
889,-6
900,-6
910,-6
921,-6
930,-6
941,-6
951,-6
962,-6
973,-6
982,-6
993,-6
1002,-6
1013,-6
1023,-6
1034,-6
1043,-6
1054,-6
1065,-6
1074,-6
1085,-6
1095,-6
1106,-6
9931,-6
9940,-6
9948,-6
9956,-6
9964,-6
9972,-6
9981,-6
9989,-6
9997,-6
10005,-6
10014,-6
10021,-6
10030,-6
10037,-6
10046,-6
10055,-6
10062,-6
10071,-6
10078,-6
10087,-6
10094,-6
10103,-6
10110,-6
10119,-6
10126,-6
10135,-6
10144,-6
10151,-6
10160,-6
10167,-6
10176,-6
10183,-6
15571,-6
15574,-6
15577,-6
15580,-6
15584,-6
15587,-6
15590,-6
15593,-6
15596,-6
15600,-6
15603,-6
15606,-6
15609,-6
15612,-6
15615,-6
15618,-6
15622,-6
15624,-6
15628,-6
15631,-6
15634,-6
15637,-6
15640,-6
15643,-6
15646,-6
15649,-6
15652,-6
15655,-6
15658,-6
15661,-6
15664,-6
15667,-6
15715,-6
15712,-6
15709,-6
15706,-6
15703,-6
15700,-6
15697,-6
15694,-6
15691,-6
15688,-6
15685,-6
15682,-6
15679,-6
15676,-6
15673,-6
15670,-6
15667,-6
15664,-6
15661,-6
15658,-6
15655,-6
15652,-6
15649,-6
15646,-6
15643,-6
15640,-6
15637,-6
15634,-6
15631,-6
15628,-6
15624,-6
15622,-6
10312,-6
10304,-6
10296,-6
10287,-6
10280,-6
10271,-6
10264,-6
10255,-6
10248,-6
10240,-6
10232,-6
10224,-6
10215,-6
10208,-6
10199,-6
10192,-6
10183,-6
10176,-6
10167,-6
10160,-6
10151,-6
10142,-6
10135,-6
10126,-6
10119,-6
10110,-6
10103,-6
10094,-6
10087,-6
10078,-6
10071,-6
10062,-6
1270,-6
1259,-6
1248,-6
1239,-6
1228,-6
1219,-6
1208,-6
1198,-6
1187,-6
1178,-6
1167,-6
1156,-6
1147,-6
1136,-6
1126,-6
1115,-6
1106,-6
1095,-6
1085,-6
1074,-6
1063,-6
1054,-6
1043,-6
1034,-6
1023,-6
1013,-6
1002,-6
993,-6
982,-6
971,-6
962,-6
951,-6
-8221,-7
-8230,-7
-8238,-7
-8248,-7
-8256,-7
-8266,-7
-8274,-7
-8283,-7
-8291,-7
-8301,-7
-8310,-7
-8318,-7
-8328,-7
-8336,-7
-8345,-7
-8354,-7
-8363,-7
-8371,-7
-8381,-7
-8390,-7
-8398,-7
-8408,-7
-8416,-7
-8425,-7
-8433,-7
-8443,-7
-8451,-7
-8460,-7
-8469,-7
-8478,-7
-8487,-7
-8495,-7
-14810,-8
-14814,-8
-14819,-8
-14823,-8
-14827,-8
-14831,-8
-14836,-8
-14840,-8
-14845,-8
-14849,-8
-14853,-8
-14858,-8
-14862,-8
-14867,-8
-14871,-8
-14875,-8
-14879,-8
-14884,-8
-14888,-8
-14892,-8
-14897,-8
-14901,-8
-14905,-8
-14909,-8
-14914,-8
-14918,-8
-14922,-8
-14927,-8
-14931,-8
-14935,-8
-14939,-8
-14944,-8
-16172,-8
-16170,-8
-16168,-8
-16166,-8
-16165,-8
-16163,-8
-16162,-8
-16160,-8
-16158,-8
-16156,-8
-16155,-8
-16153,-8
-16151,-8
-16150,-8
-16148,-8
-16146,-8
-16144,-8
-16142,-8
-16141,-8
-16139,-8
-16137,-8
-16135,-8
-16134,-8
-16132,-8
-16130,-8
-16128,-8
-16126,-8
-16125,-8
-16123,-8
-16121,-8
-16119,-8
-16117,-8
-11825,-9
-11819,-9
-11811,-9
-11805,-9
-11797,-9
-11791,-9
-11783,-9
-11775,-9
-11769,-9
-11761,-9
-11754,-9
-11747,-9
-11740,-9
-11733,-9
-11726,-9
-11718,-9
-11711,-9
-11704,-9
-11696,-9
-11690,-9
-11682,-9
-11675,-9
-11668,-9
-11661,-9
-11653,-9
-11646,-9
-11639,-9
-11631,-9
-11625,-9
-11617,-9
-11610,-9
-11602,-9
-3306,-9
-3296,-9
-3286,-9
-3276,-9
-3266,-9
-3256,-9
-3245,-9
-3236,-9
-3225,-9
-3216,-9
-3205,-9
-3196,-9
-3185,-9
-3176,-9
-3165,-9
-3154,-9
-3145,-9
-3134,-9
-3125,-9
-3114,-9
-3105,-9
-3094,-9
-3085,-9
-3074,-9
-3063,-9
-3054,-9
-3043,-9
-3034,-9
-3023,-9
-3014,-9
-3003,-9
-2994,-9
6381,-9
6389,-9
6400,-9
6408,-9
6418,-9
6428,-9
6437,-9
6447,-9
6456,-9
6466,-9
6475,-9
6485,-9
6493,-9
6503,-9
6514,-9
6522,-9
6532,-9
6541,-9
6551,-9
6560,-9
6570,-9
6578,-9
6588,-9
6599,-9
6607,-9
6617,-9
6626,-9
6636,-9
6644,-9
6655,-9
6663,-9
6673,-9
13815,-9
13821,-9
13826,-9
13832,-9
13837,-9
13843,-9
13848,-9
13853,-9
13859,-9
13864,-9
13870,-9
13875,-9
13881,-9
13887,-9
13892,-9
13898,-9
13903,-9
13908,-9
13913,-9
13919,-9
13924,-9
13930,-9
13936,-9
13941,-9
13947,-9
13951,-9
13957,-9
13962,-9
13968,-9
13973,-9
13979,-9
13984,-9
16374,-10
16373,-10
16373,-10
16372,-10
16372,-10
16372,-10
16371,-10
16371,-10
16370,-10
16370,-10
16370,-10
16369,-10
16369,-10
16368,-10
16368,-10
16367,-10
16367,-10
16366,-10
16366,-10
16366,-10
16365,-10
16364,-10
16364,-10
16363,-10
16363,-10
16362,-10
16362,-10
16361,-10
16361,-10
16360,-10
16360,-10
16359,-10
13153,-10
13147,-10
13141,-10
13135,-10
13128,-10
13123,-10
13116,-10
13110,-10
13104,-10
13098,-10
13092,-10
13085,-10
13079,-10
13073,-10
13067,-10
13060,-10
13055,-10
13048,-10
13042,-10
13036,-10
13029,-10
13023,-10
13017,-10
13011,-10
13004,-10
12998,-10
12992,-10
12986,-10
12979,-10
12973,-10
12967,-10
12960,-10
5291,-10
5280,-10
5271,-10
5261,-10
5252,-10
5241,-10
5232,-10
5222,-10
5212,-10
5203,-10
5192,-10
5183,-10
5173,-10
5164,-10
5154,-10
5145,-10
5134,-10
5125,-10
5115,-10
5104,-10
5095,-10
5085,-10
5076,-10
5065,-10
5057,-10
5046,-10
5037,-10
5027,-10
5016,-10
5007,-10
4997,-10
4988,-10
-4440,-11
-4449,-11
-4460,-11
-4469,-11
-4479,-11
-4489,-11
-4499,-11
-4510,-11
-4519,-11
-4529,-11
-4538,-11
-4549,-11
-4558,-11
-4569,-11
-4578,-11
-4588,-11
-4597,-11
-4608,-11
-4618,-11
-4627,-11
-4638,-11
-4647,-11
-4657,-11
-4667,-11
-4677,-11
-4686,-11
-4697,-11
-4707,-11
-4716,-11
-4727,-11
-4736,-11
-4746,-11
-12602,-11
-12610,-11
-12616,-11
-12623,-11
-12629,-11
-12636,-11
-12643,-11
-12649,-11
-12656,-11
-12662,-11
-12668,-11
-12674,-11
-12681,-11
-12687,-11
-12694,-11
-12701,-11
-12707,-11
-12714,-11
-12720,-11
-12727,-11
-12733,-11
-12740,-11
-12746,-11
-12753,-11
-12759,-11
-12766,-11
-12772,-11
-12778,-11
-12785,-11
-12791,-11
-12798,-11
-12804,-11
-16318,-12
-16319,-12
-16320,-12
-16320,-12
-16321,-12
-16322,-12
-16323,-12
-16324,-12
-16325,-12
-16326,-12
-16327,-12
-16327,-12
-16328,-12
-16329,-12
-16330,-12
-16331,-12
-16332,-12
-16332,-12
-16333,-12
-16334,-12
-16335,-12
-16336,-12
-16336,-12
-16337,-12
-16338,-12
-16339,-12
-16340,-12
-16340,-12
-16341,-12
-16342,-12
-16343,-12
-16343,-12
-14274,-12
-14268,-12
-14264,-12
-14258,-12
-14253,-12
-14248,-12
-14243,-12
-14238,-12
-14233,-12
-14228,-12
-14222,-12
-14218,-12
-14212,-12
-14207,-12
-14202,-12
-14197,-12
-14192,-12
-14186,-12
-14182,-12
-14176,-12
-14172,-12
-14166,-12
-14160,-12
-14156,-12
-14150,-12
-14145,-12
-14140,-12
-14135,-12
-14130,-12
-14125,-12
-14119,-12
-14114,-12
-7191,-13
-7183,-13
-7173,-13
-7163,-13
-7155,-13
-7145,-13
-7136,-13
-7126,-13
-7118,-13
-7108,-13
-7099,-13
-7089,-13
-7080,-13
-7071,-13
-7061,-13
-7053,-13
-7043,-13
-7034,-13
-7024,-13
-7016,-13
-7006,-13
-6996,-13
-6987,-13
-6977,-13
-6969,-13
-6959,-13
-6950,-13
-6940,-13
-6932,-13
-6922,-13
-6913,-13
-6903,-13
2428,-13
2439,-13
2450,-13
2459,-13
2470,-13
2479,-13
2490,-13
2500,-13
2510,-13
2520,-13
2531,-13
2541,-13
2551,-13
2562,-13
2571,-13
2582,-13
2591,-13
2602,-13
2611,-13
2622,-13
2633,-13
2642,-13
2653,-13
2662,-13
2673,-13
2683,-13
2693,-13
2703,-13
2714,-13
2724,-13
2734,-13
2745,-13
11192,-13
11200,-13
11207,-13
11215,-13
11222,-13
11230,-13
11236,-13
11244,-13
11251,-13
11259,-13
11267,-13
11274,-13
11282,-13
11289,-13
11297,-13
11304,-13
11312,-13
11318,-13
11326,-13
11334,-13
11341,-13
11349,-13
11356,-13
11364,-13
11371,-13
11379,-13
11385,-13
11393,-13
11401,-13
11408,-13
11416,-13
11423,-13
16005,-13
16007,-13
16009,-13
16011,-13
16013,-13
16015,-13
16018,-13
16020,-13
16022,-13
16024,-13
16026,-13
16029,-13
16031,-13
16033,-13
16035,-13
16037,-13
16039,-13
16041,-13
16043,-13
16045,-13
16048,-13
16049,-13
16052,-13
16054,-13
16056,-13
16058,-13
16060,-13
16062,-13
16064,-13
16066,-13
16068,-13
16070,-13
15169,-14
15165,-14
15161,-14
15157,-14
15153,-14
15149,-14
15146,-14
15141,-14
15137,-14
15134,-14
15129,-14
15126,-14
15121,-14
15118,-14
15114,-14
15110,-14
15106,-14
15101,-14
15098,-14
15094,-14
15090,-14
15086,-14
15082,-14
15078,-14
15074,-14
15070,-14
15065,-14
15062,-14
15057,-14
15053,-14
15049,-14
15045,-14
8979,-14
8971,-14
8962,-14
8954,-14
8944,-14
8937,-14
8927,-14
8918,-14
8910,-14
8901,-14
8893,-14
8884,-14
8876,-14
8867,-14
8859,-14
8850,-14
8840,-14
8832,-14
8823,-14
8815,-14
8806,-14
8798,-14
8789,-14
8781,-14
8771,-14
8762,-14
8754,-14
8745,-14
8737,-14
8728,-14
8720,-14
8710,-14
-379,-15
-390,-15
-400,-15
-411,-15
-420,-15
-431,-15
-442,-15
-452,-15
-463,-15
-472,-15
-483,-15
-492,-15
-503,-15
-513,-15
-524,-15
-535,-15
-544,-15
-555,-15
-565,-15
-576,-15
-585,-15
-596,-15
-605,-15
-616,-15
-627,-15
-637,-15
-648,-15
-657,-15
-668,-15
-678,-15
-689,-15
-698,-15
-9605,-15
-9612,-15
-9621,-15
-9629,-15
-9638,-15
-9647,-15
-9654,-15
-9663,-15
-9671,-15
-9680,-15
-9687,-15
-9696,-15
-9704,-15
-9713,-15
-9721,-15
-9729,-15
-9738,-15
-9745,-15
-9754,-15
-9762,-15
-9771,-15
-9778,-15
-9787,-15
-9796,-15
-9803,-15
-9812,-15
-9820,-15
-9829,-15
-9836,-15
-9845,-15
-9852,-15
-9861,-15
-15439,-15
-15443,-15
-15446,-15
-15450,-15
-15453,-15
-15456,-15
-15460,-15
-15463,-15
-15467,-15
-15470,-15
-15474,-15
-15477,-15
-15480,-15
-15484,-15
-15487,-15
-15491,-15
-15494,-15
-15497,-15
-15500,-15
-15504,-15
-15507,-15
-15510,-15
-15514,-15
-15517,-15
-15520,-15
-15523,-15
-15527,-15
-15530,-15
-15534,-15
-15536,-15
-15540,-15
-15543,-15
-15825,-16
-15823,-16
-15820,-16
-15817,-16
-15814,-16
-15811,-16
-15809,-16
-15806,-16
-15804,-16
-15801,-16
-15798,-16
-15795,-16
-15792,-16
-15790,-16
-15787,-16
-15784,-16
-15781,-16
-15779,-16
-15776,-16
-15773,-16
-15770,-16
-15767,-16
-15765,-16
-15762,-16
-15759,-16
-15756,-16
-15754,-16
-15751,-16
-15748,-16
-15745,-16
-15742,-16
-15739,-16
-10625,-16
-10617,-16
-10609,-16
-10602,-16
-10594,-16
-10586,-16
-10578,-16
-10571,-16
-10562,-16
-10555,-16
-10547,-16
-10538,-16
-10531,-16
-10523,-16
-10515,-16
-10507,-16
-10500,-16
-10491,-16
-10484,-16
-10476,-16
-10467,-16
-10460,-16
-10451,-16
-10444,-16
-10436,-16
-10428,-16
-10420,-16
-10413,-16
-10404,-16
-10396,-16
-10388,-16
-10380,-16
-1675,-16
-1665,-16
-1655,-16
-1644,-16
-1635,-16
-1624,-16
-1615,-16
-1604,-16
-1593,-16
-1583,-16
-1572,-16
-1563,-16
-1552,-16
-1543,-16
-1532,-16
-1522,-16
-1511,-16
-1502,-16
-1491,-16
-1480,-16
-1471,-16
-1460,-16
-1450,-16
-1439,-16
-1430,-16
-1419,-16
-1410,-16
-1399,-16
-1388,-16
-1378,-16
-1367,-16
-1358,-16
7866,-17
7875,-17
7884,-17
7893,-17
7902,-17
7910,-17
7920,-17
7930,-17
7938,-17
7948,-17
7956,-17
7965,-17
7974,-17
7983,-17
7991,-17
8001,-17
8009,-17
8019,-17
8028,-17
8037,-17
8046,-17
8054,-17
8064,-17
8072,-17
8082,-17
8090,-17
8100,-17
8109,-17
8117,-17
8127,-17
8135,-17
8145,-17
14631,-17
14636,-17
14640,-17
14645,-17
14649,-17
14654,-17
14659,-17
14663,-17
14668,-17
14672,-17
14677,-17
14681,-17
14686,-17
14690,-17
14695,-17
14700,-17
14704,-17
14709,-17
14713,-17
14718,-17
14722,-17
14727,-17
14731,-17
14736,-17
14740,-17
14745,-17
14750,-17
14754,-17
14759,-17
14763,-17
14767,-17
14771,-17
16232,-17
16231,-17
16229,-17
16228,-17
16226,-17
16225,-17
16223,-17
16222,-17
16221,-17
16219,-17
16218,-17
16216,-17
16215,-17
16213,-17
16212,-17
16210,-17
16209,-17
16207,-17
16206,-17
16204,-17
16203,-17
16201,-17
16200,-17
16198,-17
16197,-17
16195,-17
16193,-17
16192,-17
16190,-17
16189,-17
16187,-17
16185,-17
12104,-17
12097,-17
12091,-17
12083,-17
12076,-17
12069,-17
12062,-17
12056,-17
12048,-17
12042,-17
12034,-17
12028,-17
12020,-17
12013,-17
12006,-17
11999,-17
11993,-17
11985,-17
11979,-17
11971,-17
11965,-17
11957,-17
11950,-17
11943,-17
11936,-17
11929,-17
11922,-17
11915,-17
11908,-17
11901,-17
11894,-17
11887,-17
3704,-17
3695,-17
3684,-17
3673,-17
3664,-17
3653,-17
3644,-17
3633,-17
3624,-17
3614,-17
3604,-17
3594,-17
3583,-17
3574,-17
3563,-17
3554,-17
3543,-17
3534,-17
3523,-17
3514,-17
3503,-17
3492,-17
3483,-17
3472,-17
3463,-17
3452,-17
3443,-17
3432,-17
3423,-17
3413,-17
3403,-17
3393,-17
-6003,-17
-6013,-17
-6023,-17
-6032,-17
-6042,-17
-6051,-17
-6061,-17
-6070,-17
-6080,-17
-6089,-17
-6099,-17
-6109,-17
-6118,-17
-6128,-17
-6137,-17
-6147,-17
-6156,-17
-6166,-17
-6175,-17
-6185,-17
-6195,-17
-6204,-17
-6214,-17
-6223,-17
-6233,-17
-6242,-17
-6252,-17
-6260,-17
-6271,-17
-6281,-17
-6289,-17
-6300,-17
-13592,-18
-13598,-18
-13603,-18
-13609,-18
-13615,-18
-13621,-18
-13626,-18
-13632,-18
-13637,-18
-13643,-18
-13649,-18
-13655,-18
-13661,-18
-13666,-18
-13672,-18
-13677,-18
-13683,-18
-13688,-18
-13694,-18
-13700,-18
-13706,-18
-13712,-18
-13717,-18
-13723,-18
-13728,-18
-13734,-18
-13739,-18
-13745,-18
-13751,-18
-13756,-18
-13762,-18
-13767,-18
-16383,-18
-16383,-18
-16383,-18
-16383,-18
-16383,-18
-16382,-18
-16382,-18
-16382,-18
-16382,-18
-16382,-18
-16382,-18
-16381,-18
-16381,-18
-16381,-18
-16381,-18
-16381,-18
-16380,-18
-16380,-18
-16380,-18
-16380,-18
-16380,-18
-16379,-18
-16379,-18
-16379,-18
-16379,-18
-16378,-18
-16378,-18
-16378,-18
-16377,-18
-16377,-18
-16377,-18
-16377,-18
-13392,-19
-13386,-19
-13380,-19
-13374,-19
-13369,-19
-13362,-19
-13357,-19
-13350,-19
-13344,-19
-13339,-19
-13332,-19
-13327,-19
-13320,-19
-13315,-19
-13308,-19
-13303,-19
-13296,-19
-13290,-19
-13285,-19
